stimulus,target,sound_level,mean_p90_ms,sd_between_runs_ms,n_runs,median_n_per_run,n_per_run_run_01,n_per_run_run_02,n_per_run_run_03,n_per_run_run_04,n_per_run_run_05,n_per_run_run_06,n_per_run_run_07,n_per_run_run_08,n_per_run_run_09,n_per_run_run_10,run_p90_ms_run_01,run_p90_ms_run_02,run_p90_ms_run_03,run_p90_ms_run_04,run_p90_ms_run_05,run_p90_ms_run_06,run_p90_ms_run_07,run_p90_ms_run_08,run_p90_ms_run_09,run_p90_ms_run_10
Click,all targets,80,0.07864314754098374,0.010362144524756834,10,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.049151967213116585,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912
4 kHz,W1 Peak,40,0.2404350396174863,0.032370186098379175,10,37.0,39.0,38.0,37.0,37.0,37.0,37.0,38.0,36.0,36.0,37.0,0.26214382513661216,0.25804782786885255,0.19660786885245884,0.2621438251366119,0.2047998633879781,0.2457598360655737,0.2990078005464482,0.2252798497267759,0.24575983606557372,0.2047998633879781
4 kHz,W1 Peak,50,0.12083191939890703,0.015111460765271244,10,95.0,96.0,93.0,94.0,95.0,94.0,95.0,96.0,95.0,96.0,94.0,0.14335990437158463,0.0819199453551912,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868
4 kHz,W1 Peak,60,0.09379833743169394,0.01915848933758301,10,131.0,131.0,131.0,131.0,131.0,132.0,131.0,131.0,131.0,132.0,131.0,0.0819199453551912,0.1228799180327868,0.0819199453551912,0.0819199453551912,0.11878392076502747,0.1228799180327868,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912
4 kHz,W1 Peak,70,0.11878392076502724,0.012952680655946779,10,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.0819199453551912,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868
4 kHz,W1 Peak,80,0.0995327336065573,0.02043898532402221,10,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,0.1228799180327868,0.09420793715846977,0.1228799180327868,0.0819199453551912,0.1228799180327868,0.0819199453551912,0.0819199453551912,0.1228799180327868,0.0819199453551912,0.0819199453551912
4 kHz,W1 Trough,40,0.15605749590163928,0.03726382148601022,10,40.0,41.0,41.0,39.0,40.0,38.0,37.0,40.0,41.0,40.0,39.0,0.2047998633879781,0.1638398907103825,0.2047998633879781,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.2047998633879781,0.1638398907103825,0.12697591530054644,0.1228799180327868
4 kHz,W1 Trough,50,0.07782394808743165,0.01295268065594678,10,94.0,95.0,93.0,93.0,94.0,93.0,94.0,94.0,94.0,94.0,94.0,0.0819199453551912,0.0819199453551912,0.0409599726775956,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912
4 kHz,W1 Trough,60,0.07331835109289615,0.017102117083321638,10,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,0.0819199453551912,0.07782394808743187,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0409599726775956,0.0819199453551912,0.0819199453551912,0.0409599726775956,0.0819199453551912
4 kHz,W1 Trough,70,0.0819199453551912,0.0,10,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912
4 kHz,W1 Trough,80,0.10608632923497256,0.01826179965017944,10,128.0,127.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,0.1228799180327868,0.09420793715846977,0.1228799180327868,0.09420793715846977,0.1228799180327868,0.1228799180327868,0.0819199453551912,0.1228799180327868,0.09420793715846977,0.0819199453551912
4 kHz,W3 Peak,40,0.2023422650273224,0.07097627775212038,10,40.5,41.0,40.0,41.0,41.0,40.0,41.0,39.0,41.0,40.0,40.0,0.1638398907103825,0.1228799180327868,0.1638398907103825,0.2047998633879781,0.1679358879781421,0.327679781420765,0.17203188524590174,0.2047998633879781,0.3317757786885246,0.1638398907103825
4 kHz,W3 Peak,50,0.09093113934426231,0.013625990216014844,10,97.0,97.0,97.0,96.0,97.0,96.0,97.0,97.0,97.0,98.0,97.0,0.09830393442622967,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.09830393442622967,0.0819199453551912,0.09830393442622967,0.0819199453551912,0.1228799180327868
4 kHz,W3 Peak,60,0.07741434836065571,0.012873282032502641,10,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.07782394808743187,0.0409599726775956,0.0819199453551912,0.0819199453551912
4 kHz,W3 Peak,70,0.0409599726775956,0.0,10,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956
4 kHz,W3 Peak,80,0.0409599726775956,0.0,10,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956
4 kHz,W3 Trough,40,0.38543334289617487,0.021712649323644858,10,41.0,41.0,40.0,40.0,40.0,41.0,42.0,40.0,42.0,41.0,41.0,0.4095997267759563,0.3686397540983607,0.3686397540983607,0.3686397540983607,0.4095997267759563,0.3686397540983607,0.4136957240437159,0.3686397540983607,0.3686397540983607,0.4095997267759563
4 kHz,W3 Trough,50,0.3153917896174863,0.0250269567011207,10,92.5,93.0,93.0,93.0,92.0,93.0,92.0,91.0,92.0,91.0,93.0,0.31948778688524576,0.3112957923497265,0.327679781420765,0.28262381147541005,0.2867198087431694,0.2867198087431694,0.327679781420765,0.36454375683060136,0.327679781420765,0.31948778688524576
4 kHz,W3 Trough,60,0.23879664071038248,0.025030680673569103,10,129.0,129.0,128.0,130.0,129.0,130.0,128.0,129.0,130.0,129.0,129.0,0.2457598360655737,0.2047998633879781,0.2047998633879781,0.2457598360655737,0.2457598360655737,0.2457598360655737,0.2457598360655737,0.2498558333333336,0.21299185792349734,0.2867198087431694
4 kHz,W3 Trough,70,0.17981428005464478,0.020656717010977155,10,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,0.1638398907103825,0.1638398907103825,0.2047998633879781,0.1638398907103825,0.2047998633879781,0.20070386612021876,0.1638398907103825,0.1638398907103825,0.1638398907103825,0.2047998633879781
4 kHz,W3 Trough,80,0.2752510163934426,0.01850012837244301,10,120.0,120.0,120.0,120.0,120.0,121.0,121.0,120.0,120.0,120.0,121.0,0.2498558333333336,0.2867198087431694,0.2457598360655737,0.2867198087431694,0.2867198087431694,0.2867198087431694,0.2498558333333336,0.2867198087431694,0.2867198087431694,0.2867198087431694
4 kHz,all targets,40,0.30719979508196726,0.029473476260212926,10,157.0,162.0,159.0,157.0,158.0,156.0,157.0,157.0,160.0,157.0,157.0,0.327679781420765,0.25395183060109355,0.2867198087431694,0.327679781420765,0.327679781420765,0.327679781420765,0.3031037978142079,0.327679781420765,0.327679781420765,0.2621438251366122
4 kHz,all targets,50,0.1638398907103825,0.0,10,378.0,381.0,376.0,376.0,378.0,376.0,378.0,378.0,378.0,379.0,378.0,0.1638398907103825,0.1638398907103825,0.1638398907103825,0.1638398907103825,0.1638398907103825,0.1638398907103825,0.1638398907103825,0.1638398907103825,0.1638398907103825,0.1638398907103825
4 kHz,all targets,60,0.12287991803278682,0.0,10,524.0,524.0,523.0,525.0,524.0,526.0,523.0,524.0,525.0,525.0,524.0,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868
4 kHz,all targets,70,0.12287991803278682,0.0,10,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868
4 kHz,all targets,80,0.1638398907103825,0.0,10,504.0,503.0,504.0,504.0,504.0,505.0,505.0,504.0,504.0,504.0,505.0,0.1638398907103825,0.1638398907103825,0.1638398907103825,0.1638398907103825,0.1638398907103825,0.1638398907103825,0.1638398907103825,0.1638398907103825,0.1638398907103825,0.1638398907103825
8 kHz,W1 Peak,10,0.1658878893442623,0.021173660432526047,10,13.0,13.0,13.0,13.0,14.0,13.0,13.0,14.0,13.0,12.0,15.0,0.1638398907103825,0.15564789617486338,0.1884158743169399,0.19251187158469946,0.15564789617486338,0.1638398907103825,0.19251187158469946,0.1228799180327868,0.15974389344262294,0.1638398907103825
8 kHz,W1 Peak,20,0.1953790696721312,0.02668866942531647,10,63.0,64.0,63.0,63.0,64.0,64.0,63.0,63.0,63.0,63.0,64.0,0.19251187158469954,0.19660786885245915,0.2047998633879781,0.23347184426229514,0.19251187158469954,0.1638398907103825,0.23756784153005475,0.1638398907103825,0.2047998633879781,0.1638398907103825
8 kHz,W1 Peak,30,0.1601534931693989,0.0116574125903521,10,70.0,70.0,70.0,70.0,71.0,70.0,70.0,71.0,70.0,71.0,71.0,0.1638398907103825,0.1638398907103825,0.1638398907103825,0.1638398907103825,0.1638398907103825,0.1638398907103825,0.1638398907103825,0.12697591530054644,0.1638398907103825,0.1638398907103825
8 kHz,W1 Peak,40,0.12410871721311467,0.0038858041967840015,10,78.0,78.0,77.0,78.0,78.0,78.0,78.0,77.0,78.0,77.0,78.0,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1351679098360654,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868
8 kHz,W1 Peak,50,0.12287991803278682,0.0,10,77.0,77.0,77.0,78.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868
8 kHz,W1 Peak,60,0.12287991803278682,0.0,10,71.0,71.0,71.0,71.0,71.0,71.0,71.0,72.0,71.0,71.0,71.0,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868,0.1228799180327868
8 kHz,W1 Peak,70,0.09912313387978142,0.020507274807049374,10,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.1228799180327868,0.0819199453551912,0.0819199453551912,0.1228799180327868,0.1228799180327868,0.0819199453551912,0.1228799180327868,0.08601594262295112,0.08601594262295112,0.0819199453551912
8 kHz,W1 Peak,80,0.0409599726775956,0.0,10,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956
8 kHz,W1 Trough,10,0.08724474180327865,0.019021780735530933,10,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,0.0819199453551912,0.06963195355191257,0.0819199453551912,0.0819199453551912,0.11059192622950817,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.06963195355191257,0.13107191256830594
8 kHz,W1 Trough,20,0.0819199453551912,0.0,10,63.0,63.0,63.0,63.0,63.0,64.0,63.0,63.0,63.0,63.0,63.0,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912
8 kHz,W1 Trough,30,0.074547150273224,0.01554321678713611,10,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.04505596994535522,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.04505596994535522,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912
8 kHz,W1 Trough,40,0.04177917213114753,0.0025905361311893914,10,79.0,79.0,79.0,79.0,79.0,79.0,79.0,78.0,79.0,79.0,79.0,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.049151967213114836,0.0409599726775956,0.0409599726775956
