stimulus,target,n_runs,mean_of_run_means_ms,sd_between_runs_ms,mean_of_run_medians_ms,mean_within_run_sd_ms,median_n_per_run,n_per_run_run_01,n_per_run_run_02,n_per_run_run_03,n_per_run_run_04,n_per_run_run_05,n_per_run_run_06,n_per_run_run_07,n_per_run_run_08,n_per_run_run_09,n_per_run_run_10,run_mean_ms_run_01,run_mean_ms_run_02,run_mean_ms_run_03,run_mean_ms_run_04,run_mean_ms_run_05,run_mean_ms_run_06,run_mean_ms_run_07,run_mean_ms_run_08,run_mean_ms_run_09,run_mean_ms_run_10,run_median_ms_run_01,run_median_ms_run_02,run_median_ms_run_03,run_median_ms_run_04,run_median_ms_run_05,run_median_ms_run_06,run_median_ms_run_07,run_median_ms_run_08,run_median_ms_run_09,run_median_ms_run_10,within_run_sd_ms_run_01,within_run_sd_ms_run_02,within_run_sd_ms_run_03,within_run_sd_ms_run_04,within_run_sd_ms_run_05,within_run_sd_ms_run_06,within_run_sd_ms_run_07,within_run_sd_ms_run_08,within_run_sd_ms_run_09,within_run_sd_ms_run_10
4 kHz,all targets,10,1.3983130425961672,0.022295649486313088,1.3230071174863387,0.5905754797308472,203.0,204.0,232.0,195.0,210.0,203.0,189.0,199.0,209.0,190.0,203.0,1.396453970454302,1.397759067622951,1.4052421395544346,1.3651373750975802,1.4140270370669465,1.3941561070633477,1.4276300024713733,1.4314432556801842,1.3816445520563707,1.3696369188941828,1.31071912568306,1.3516790983606557,1.3516790983606557,1.2697591530054646,1.3516790983606557,1.3516790983606557,1.3516790983606557,1.31071912568306,1.31071912568306,1.2697591530054646,0.6003862324033713,0.5809352614876233,0.6351726339420337,0.5890070576856473,0.5503712340919742,0.5791901607914884,0.574198425480704,0.647910594760622,0.554723166817938,0.5938600298470705
8 kHz,W1 Peak,10,0.854259239689045,0.08144763830289453,0.8171514549180328,0.13351330524829347,6.5,7.0,6.0,7.0,6.0,6.0,8.0,7.0,4.0,6.0,8.0,1.000593618266979,0.7782394808743169,0.8191994535519126,0.81237279143898,0.8055461293260474,0.9779193476775956,0.8074966042154568,0.8089594603825137,0.8055461293260474,0.9267193818306011,0.8191994535519126,0.7987194672131148,0.8191994535519126,0.8191994535519126,0.8191994535519126,0.8191994535519126,0.8191994535519126,0.8191994535519126,0.8191994535519126,0.8191994535519126,0.37230575585098097,0.05181072262378712,0.052879097347146194,0.040271520743875557,0.042303277877716955,0.35060362594026184,0.03896070540162606,0.020479986338797797,0.042303277877716955,0.3232150824810252
8 kHz,W1 Trough,10,0.6801672846884446,0.06229475251979963,0.6512635655737705,0.25547742194068856,9.5,11.0,9.0,11.0,9.0,7.0,10.0,13.0,9.0,12.0,7.0,0.6553595628415301,0.7281772920461446,0.6441886612021859,0.5916440497874924,0.8250508782201406,0.647167568306011,0.6994703026481714,0.6735639951426837,0.6758395491803278,0.661210987509758,0.6963195355191257,0.6143995901639344,0.6143995901639344,0.6143995901639344,0.7782394808743169,0.5734396174863388,0.6963195355191257,0.6553595628415301,0.6553595628415301,0.6143995901639344,0.14768328173067502,0.31580230428684314,0.2518894516698189,0.23360753963102096,0.2711089934403847,0.4198480450605135,0.23616395611285323,0.12970658014571942,0.2697258095235461,0.27923825780551087
8 kHz,W4 Peak,10,1.0476488249739788,0.09277671469662982,0.8867834084699455,0.3958514628491296,7.0,8.0,6.0,6.0,10.0,7.0,9.0,6.0,7.0,10.0,7.0,1.1161592554644808,1.0035193306010928,0.9284260473588342,0.9830393442622952,1.1819877829820453,1.1195725865209472,0.9898660063752277,1.1761363583138176,1.0239993169398907,0.9537822209211555,0.9215993852459017,0.8396794398907104,0.9011193989071038,0.880639412568306,0.9420793715846996,0.9420793715846996,0.8601594262295083,0.8601594262295083,0.8601594262295083,0.8601594262295083,0.4158424357343224,0.37158619924853775,0.20670249090391773,0.3416060629918478,0.45942689732721115,0.39073323626125495,0.40500003654365824,0.5411856111562232,0.4330493528353291,0.3933823054889935
8 kHz,W4 Trough,10,0.8121011977438783,0.06257738272326566,0.7618554918032787,0.3582297626874937,22.0,23.0,24.0,21.0,22.0,25.0,21.0,22.0,22.0,26.0,21.0,0.8583785578522215,0.834559443306011,0.7060719099661723,0.854573975409836,0.8372218415300547,0.8933174993494666,0.7726540300546447,0.8247849043715848,0.7104979875998318,0.8289518279989592,0.8601594262295083,0.8191994535519126,0.6553595628415301,0.7987194672131148,0.7782394808743169,0.8601594262295083,0.675839549180328,0.7167995218579235,0.675839549180328,0.7782394808743169,0.2489900414932813,0.3422297823423962,0.30921517643880125,0.4152744223074215,0.3802297592243625,0.2523676338755302,0.46259741987564573,0.4558122901125838,0.35688192812733155,0.35869917307758287
8 kHz,W5 Peak,10,1.0616793477993407,0.010960240325802803,1.0526712978142077,0.19334940294867242,43.0,41.0,45.0,42.0,46.0,41.0,40.0,44.0,48.0,50.0,40.0,1.0559680761028922,1.063138846387371,1.063008814728077,1.082767973390354,1.0539700286552047,1.0649592896174864,1.0724065573770494,1.041919304986339,1.0567672950819673,1.0618872916666668,1.0649592896174864,1.0239993169398909,1.0444793032786888,1.0649592896174864,1.0649592896174864,1.0649592896174864,1.0649592896174864,1.0444793032786888,1.0239993169398909,1.0649592896174864,0.15637705297487875,0.17244709146144868,0.1682638763555634,0.24095733400492841,0.20966233156448352,0.16824427753678328,0.22629898530571566,0.23986561125549397,0.20967378260517786,0.14170368642225067
8 kHz,W5 Trough,10,1.4935695554222659,0.043401856389756494,1.4315510450819673,0.5974052269558134,109.5,108.0,120.0,105.0,98.0,124.0,98.0,109.0,123.0,110.0,132.0,1.580751538150172,1.4400843727231332,1.5151288940931567,1.494621043827367,1.4385538791203951,1.520952454834393,1.4730558981300448,1.4758910480252343,1.4712077459016393,1.525448679417122,1.5155189890710383,1.3926390710382517,1.433599043715847,1.433599043715847,1.3516790983606557,1.433599043715847,1.433599043715847,1.3926390710382517,1.454079030054645,1.4745590163934428,0.6623571051485067,0.6020797725441107,0.6176074986644685,0.593136287237526,0.587969555745097,0.6341848453062434,0.560061695359038,0.5424566210865392,0.5737651600357888,0.6004337284308159
8 kHz,all targets,10,1.2473395824932239,0.032921310467946406,1.1100152595628416,0.5611672428075991,205.5,198.0,210.0,192.0,191.0,210.0,186.0,201.0,213.0,214.0,215.0,1.2974795385549485,1.228214037861046,1.2341325101035976,1.2309436815151775,1.2447930744210252,1.2622718461719256,1.2210555039012587,1.2545674260499242,1.197792098207446,1.302146108145889,1.105919262295082,1.105919262295082,1.105919262295082,1.105919262295082,1.105919262295082,1.105919262295082,1.105919262295082,1.1468792349726775,1.0649592896174864,1.1468792349726775,0.6064494153001028,0.5479042239370433,0.5814692777489991,0.5531669985540324,0.5454742631868621,0.5725516083839027,0.5451741275603141,0.5363866750323991,0.5464552016932398,0.5766406366790958
10 kHz,W1 Peak,10,1.4512118319672132,0.11230904683089284,1.4008310655737706,0.4317581168676415,3.0,3.0,2.0,2.0,3.0,5.0,3.0,1.0,3.0,4.0,3.0,1.4609056921675776,1.433599043715847,1.5155189890710383,1.5564789617486339,1.425407049180328,1.3653324225865209,1.2697591530054646,1.679358879781421,1.4131190573770493,1.3926390710382515,1.2697591530054646,1.433599043715847,1.5155189890710383,1.5974389344262296,1.556478961748634,1.2697591530054646,1.2697591530054646,1.556478961748634,1.2697591530054646,1.2697591530054646,0.6759429755408967,0.2317045955003487,0.34755689325052286,0.6767698174103073,0.32303892072134505,0.20205074726225322,,0.48291095585331656,0.6207384420310278,0.32510970423875524
10 kHz,W1 Trough,10,1.000856932377049,0.25952281283298484,0.9154553893442623,0.37831392480357967,4.0,4.0,5.0,4.0,4.0,6.0,4.0,3.0,4.0,1.0,6.0,0.9932793374316939,0.8847354098360656,0.8499194330601092,1.085439275956284,0.8601594262295081,1.0751992827868853,0.778239480874317,0.8396794398907104,1.6793588797814207,0.9625593579234973,0.8191994535519126,0.6963195355191257,0.7577594945355192,1.003519330601093,0.7577594945355192,0.9215993852459017,0.8601594262295083,0.7577594945355192,1.6793588797814207,0.9011193989071039,0.4650655735687792,0.46755409615994625,0.33001810339267335,0.4366929899279121,0.319382744046015,0.4114727762439149,0.25579494738603786,0.34187880240694474,,0.3769652900999938
